Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.84, 0.07, 12.5, 80, 80, 0
Numerical Parameters: NX, NY, ts, delta = 241, 241, 0.5, 0.0001 
File written: Tue Sep 26 23:51:22 2023
Comments: 2D 





Ascii values of u and v follow
0.397657 0.028547
0.545332 0.0360467
0.683382 0.070696
0.791384 0.131028
0.865762 0.20479
0.913335 0.280511
0.942738 0.351976
0.960694 0.417025
0.971555 0.475496
0.977814 0.527965
0.980579 0.575161
0.979693 0.617749
0.973411 0.656219
0.957606 0.690684
0.92481 0.720255
0.864505 0.741391
0.767896 0.745699
0.638348 0.72147
0.496547 0.663941
0.367372 0.584995
0.263885 0.50624
0.187341 0.437269
0.133516 0.377305
0.0966263 0.325262
0.0715457 0.280117
0.0544492 0.240938
0.0427091 0.206865
0.0345913 0.177091
0.0289701 0.150898
0.0251162 0.127944
0.0225585 0.107855
0.0209866 0.0902582
0.0201797 0.0753596
0.019964 0.0637138
0.0201885 0.0557281
0.0207202 0.0511858
0.0214636 0.0492373
0.0224187 0.0488427
0.023809 0.049133
0.026336 0.0494665
0.0316521 0.0493978
0.0431994 0.0486838
0.0675311 0.0472643
0.11564 0.0452113
0.201595 0.0427016
0.332449 0.0399825
0.489818 0.0446543
0.630864 0.0854185
0.727543 0.162706
0.779218 0.253128
0.794379 0.336253
0.779581 0.407927
0.741151 0.45615
0.686591 0.480907
0.625258 0.495463
0.568523 0.514034
0.528134 0.543378
0.512807 0.581985
0.525615 0.623892
0.563573 0.662248
0.618551 0.691364
0.679352 0.708344
0.735376 0.713798
0.780208 0.710578
0.812569 0.701746
0.834629 0.689368
0.849688 0.674281
0.860611 0.656232
0.869144 0.634027
0.875798 0.60561
0.879948 0.568178
0.879937 0.518474
0.872975 0.453485
0.85465 0.37174
0.817933 0.275479
0.75218 0.17434
0.64516 0.089108
0.495542 0.0445207
0.332267 0.0395957
0.1997 0.0422481
0.115814 0.044221
0.0732453 0.0453778
0.0590324 0.0456612
0.0644504 0.045077
0.085859 0.0436735
0.122806 0.0415423
0.17584 0.0388469
0.244476 0.0358153
0.325673 0.0326831
0.413535 0.0304616
0.500444 0.0339809
0.579657 0.0462745
0.647368 0.0668519
0.70268 0.093224
0.746551 0.122421
0.780715 0.151878
0.807007 0.179724
0.827045 0.204736
0.842132 0.226189
0.853269 0.243691
0.86119 0.257052
0.866408 0.266199
0.869252 0.271113
0.869892 0.271795
0.868355 0.268245
0.864523 0.260469
0.858126 0.248474
0.848723 0.232306
0.835668 0.212094
0.818065 0.188121
0.794721 0.16094
0.764122 0.131527
0.724469 0.101453
0.673904 0.0729925
0.611038 0.0490046
0.535915 0.0323064
0.45117 0.0243839
0.362564 0.0238123
0.277702 0.025875
0.203158 0.0281309
0.142721 0.0305263
0.097033 0.0330346
0.0644455 0.0356314
0.042266 0.0382966
0.0277236 0.0410201
0.018468 0.0438036
0.0127149 0.0466646
0.00920193 0.049637
0.00707809 0.0527714
0.00578927 0.0561331
0.00498473 0.059795
0.00444892 0.0638273
0.00405499 0.0682789
0.00373461 0.0731506
0.00345936 0.0783553
0.00323158 0.083674
0.00308554 0.0887267
0.00310625 0.0929993
0.00348429 0.0959449
0.00464903 0.0971201
0.00757053 0.0962697
0.0144083 0.0933286
0.0297975 0.0883831
0.0629779 0.0816853
0.129696 0.0737113
0.248142 0.0651427
0.418465 0.0579052
0.598448 0.0823944
0.736222 0.163298
0.820387 0.276316
0.863253 0.391284
0.876187 0.492139
0.863605 0.572491
0.825429 0.628965
0.762134 0.658092
0.679535 0.657261
0.58911 0.628471
0.50274 0.580179
0.42744 0.524142
0.364698 0.470523
0.312899 0.425538
0.269845 0.391006
0.234048 0.365439
0.204752 0.347302
0.181656 0.335284
0.164635 0.328209
0.153582 0.324958
0.148424 0.324405
0.149245 0.325353
0.156418 0.326469
0.170646 0.326244
0.192794 0.322931
0.223294 0.314446
0.260901 0.298198
0.300889 0.270902
0.333496 0.229087
0.344466 0.17349
0.320028 0.123415
0.259199 0.114633
0.184261 0.125395
0.118674 0.13764
0.0722326 0.148791
0.0440279 0.157555
0.0295704 0.163095
0.0251904 0.164982
0.0220647 0.151277
0.0220784 0.150893
0.0221213 0.14976
0.0221982 0.147927
0.022316 0.145471
0.0224832 0.142495
0.0227077 0.139115
0.0229952 0.135452
0.0233482 0.131629
0.023765 0.127759
0.0242398 0.123941
0.0247651 0.120256
0.0253352 0.11677
0.0259526 0.113527
0.0266358 0.110557
0.0274301 0.107875
0.0284217 0.105488
0.0297571 0.103394
0.031672 0.101591
0.0345334 0.100074
0.0389015 0.0988412
0.045613 0.0978967
0.0558747 0.0972528
0.0713232 0.0969331
0.0939492 0.096977
0.125705 0.0974438
0.167612 0.0984223
0.218424 0.100041
0.27348 0.102488
0.324856 0.106029
0.363341 0.111124
0.381121 0.118425
0.373754 0.127827
0.341095 0.140071
0.287951 0.15555
0.223867 0.172839
0.160522 0.19022
0.10711 0.206111
0.0675002 0.219166
0.0409067 0.228209
0.0243151 0.232301
0.0144933 0.230933
0.00891021 0.224097
0.00588729 0.212139
0.00444643 0.195655
0.00412777 0.175691
0.00488473 0.153886
0.00708537 0.132052
0.0116295 0.111537
0.0201899 0.0930423
0.0355705 0.0768488
0.062108 0.0630616
0.105846 0.0516859
0.173821 0.0425762
0.271324 0.0353971
0.396588 0.0300877
0.535592 0.0362968
0.665982 0.0670895
0.771244 0.121673
0.847332 0.189947
0.898612 0.261559
0.931859 0.330185
0.953024 0.39321
0.966382 0.450113
0.974704 0.501276
0.979627 0.547347
0.981918 0.588985
0.9815 0.626753
0.977175 0.661079
0.965967 0.692177
0.942139 0.719707
0.896579 0.741754
0.818825 0.752812
0.704791 0.742665
0.566541 0.701767
0.428898 0.632749
0.311938 0.553087
0.222248 0.480049
0.157846 0.415915
0.113326 0.359834
0.0830593 0.31089
0.0625451 0.268212
0.0485956 0.231
0.0390835 0.198506
0.0326326 0.170002
0.0283693 0.144801
0.025745 0.122544
0.0244217 0.102963
0.0241888 0.0856917
0.0248886 0.0710283
0.0263615 0.0596833
0.0284116 0.052166
0.0308056 0.0482095
0.0333256 0.0468335
0.0358982 0.0469251
0.0388468 0.0476144
0.043313 0.048289
0.0519136 0.0485565
0.0696789 0.0482345
0.105029 0.0473139
0.169352 0.045907
0.271565 0.0442272
0.405574 0.0432865
0.542499 0.0590092
0.649923 0.10556
0.715698 0.171809
0.742576 0.238368
0.73568 0.295708
0.699604 0.340812
0.641156 0.367898
0.569994 0.387319
0.49929 0.413026
0.443407 0.451434
0.412923 0.499881
0.411694 0.551854
0.437675 0.601353
0.484729 0.643549
0.543826 0.674989
0.604881 0.694565
0.659812 0.703594
0.704858 0.704675
0.740394 0.700359
0.768972 0.692353
0.793306 0.681214
0.815114 0.66626
0.834783 0.645564
0.851522 0.616026
0.863609 0.57361
0.868461 0.514134
0.862264 0.434992
0.839042 0.337108
0.789238 0.227297
0.699446 0.123361
0.560345 0.0544329
0.38956 0.036103
0.236162 0.0388929
0.132042 0.0416019
0.0745315 0.0437283
0.0485777 0.0451272
0.0420892 0.0457179
0.0487045 0.0454796
0.0661966 0.044433
0.0945901 0.0426443
0.134692 0.0402475
0.186888 0.0374507
0.25017 0.0344872
0.321638 0.0315491
0.396812 0.0291617
0.470529 0.030222
0.538296 0.0367578
0.597389 0.0486457
0.646888 0.0644546
0.687117 0.0823039
0.71903 0.100404
0.743772 0.117311
0.762421 0.131973
0.775878 0.14367
0.78482 0.151948
0.789706 0.156542
0.79078 0.157317
0.788083 0.154246
0.781453 0.147405
0.770515 0.136981
0.75468 0.123321
0.733126 0.10699
0.704824 0.0888542
0.668607 0.0701526
0.623357 0.0525197
0.568373 0.0378442
0.503943 0.0278773
0.431992 0.023485
0.356394 0.0237387
0.28232 0.0256727
0.214712 0.0278339
0.157162 0.0302011
0.111238 0.0327583
0.0766317 0.0354841
0.0518079 0.0383546
0.0347298 0.0413472
0.0233911 0.0444446
0.0160922 0.0476383
0.0115219 0.0509323
0.00873132 0.0543461
0.00706345 0.0579156
0.00607838 0.0616929
0.00548895 0.0657416
0.00511253 0.0701287
0.0048372 0.0749094
0.00459923 0.0801037
0.00436853 0.0856624
0.00413956 0.0914241
0.003927 0.0970797
0.0037679 0.102174
0.00373661 0.106169
0.0039874 0.108555
0.00485791 0.108968
0.00710299 0.107232
0.0123981 0.103348
0.0243503 0.09746
0.0502647 0.0898797
0.103221 0.0811231
0.200938 0.0718686
0.352393 0.0628114
0.532127 0.0690586
0.686582 0.127251
0.789438 0.228377
0.847202 0.341679
0.872673 0.446335
0.873229 0.533472
0.85078 0.599728
0.805261 0.642937
0.738869 0.660985
0.658594 0.653483
0.574625 0.624257
0.495929 0.581363
0.42735 0.534106
0.369931 0.489902
0.322774 0.45306
0.284582 0.424899
0.254372 0.404293
0.231481 0.389869
0.215451 0.380399
0.205985 0.374712
0.202965 0.371623
0.206505 0.369872
0.216965 0.368066
0.234851 0.364627
0.260443 0.357708
0.293008 0.345052
0.329525 0.323738
0.363306 0.289745
0.383327 0.238847
0.375663 0.175549
0.329782 0.128062
0.252127 0.127927
0.170532 0.140523
0.105751 0.153803
0.0629003 0.165678
0.0380832 0.174938
0.0257479 0.180776
0.022068 0.182762
0.0301253 0.179654
0.0300998 0.179219
0.0300252 0.177932
0.0299061 0.175848
0.0297503 0.173055
0.0295673 0.169664
0.0293679 0.165805
0.0291631 0.161616
0.0289632 0.157233
0.0287781 0.152783
0.0286165 0.148381
0.0284877 0.144121
0.0284024 0.140079
0.0283763 0.136309
0.0284331 0.132848
0.0286102 0.12972
0.0289655 0.126937
0.0295884 0.124502
0.0306143 0.122417
0.0322485 0.120683
0.0347995 0.119305
0.0387251 0.118293
0.044685 0.11767
0.0535819 0.117472
0.0665402 0.117757
0.0847346 0.11861
0.108952 0.120154
0.138847 0.122567
0.172091 0.126094
0.203995 0.131067
0.228239 0.137896
0.238748 0.14703
0.231929 0.15883
0.20827 0.173319
0.172526 0.189843
0.132102 0.207032
0.0941846 0.223203
0.0633068 0.236743
0.0407667 0.24625
0.0256244 0.250638
0.0160602 0.249307
0.0102989 0.242215
0.00699247 0.229723
0.00527334 0.212428
0.00469433 0.191316
0.00518476 0.167985
0.00708448 0.144346
0.0112894 0.12196
0.0195337 0.101705
0.034808 0.0839415
0.0618128 0.0687811
0.10707 0.0562158
0.177818 0.0460997
0.278475 0.0381067
0.404926 0.0323655
0.540977 0.0394497
0.665377 0.0710462
0.765031 0.124902
0.838037 0.191089
0.888717 0.260104
0.922835 0.326143
0.945401 0.386712
0.960145 0.441265
0.969636 0.490155
0.975557 0.534038
0.978946 0.573601
0.98032 0.609452
0.979657 0.642091
0.976165 0.671895
0.967763 0.699092
0.950214 0.723581
0.916218 0.744364
0.855735 0.758137
0.76047 0.75744
0.633467 0.731953
0.4941 0.67708
0.366413 0.602417
0.263753 0.526572
0.187771 0.458574
0.134374 0.398453
0.0978317 0.345578
0.0730618 0.299187
0.0562867 0.258533
0.0449312 0.222924
0.0373223 0.191702
0.0324116 0.164202
0.0295704 0.139767
0.0284485 0.118028
0.0288774 0.0987627
0.030788 0.0816426
0.0341084 0.0671048
0.0386614 0.0560578
0.0440851 0.0491017
0.0498332 0.0458476
0.0553048 0.0451324
0.0601447 0.0457742
0.0647226 0.0469227
0.0707454 0.0480178
0.0819225 0.0487338
0.104523 0.0489562
0.1472 0.0487298
0.21835 0.0482159
0.319149 0.0476803
0.435833 0.0496435
0.542706 0.0669159
0.619457 0.102549
0.659555 0.1458
0.663963 0.184428
0.634931 0.219136
0.577576 0.249608
0.502206 0.279143
0.424085 0.317738
0.359701 0.368792
0.320188 0.426886
0.308659 0.484601
0.322759 0.537347
0.357636 0.582768
0.407007 0.619319
0.463664 0.646138
0.520922 0.663455
0.574447 0.672715
0.622927 0.676093
0.667115 0.675635
0.708243 0.672437
0.746858 0.66615
0.782454 0.65485
0.813666 0.635077
0.838576 0.601928
0.854787 0.549559
0.859013 0.473461
0.846013 0.37567
0.807221 0.263098
0.729711 0.149865
0.600854 0.0650815
0.429857 0.0339073
0.264419 0.0354181
0.146352 0.0385222
0.0783035 0.0413203
0.0446523 0.0436356
0.0311196 0.0453084
0.0293917 0.0462321
0.0357203 0.0463571
0.049002 0.0456792
0.0694728 0.0442386
0.0978615 0.0421444
0.134752 0.039585
0.180056 0.0367901
0.232656 0.0339629
0.290344 0.0312407
0.350118 0.0287049
0.40878 0.0270759
0.463438 0.0277842
0.512021 0.0312008
0.553435 0.0368137
0.587388 0.0436713
0.614085 0.0507245
0.633953 0.0570263
0.647448 0.0618356
0.654938 0.0646434
0.656639 0.0651632
0.652587 0.0633269
0.642633 0.0592825
0.626455 0.0533927
0.603607 0.0462553
0.573601 0.0386883
0.536062 0.0316925
0.490973 0.0263032
0.438985 0.0233309
0.381698 0.0229603
0.321714 0.0242925
0.262238 0.0260177
0.206523 0.0279813
0.157259 0.0301889
0.116065 0.0326399
0.083371 0.0353269
0.0586273 0.0382358
0.0406816 0.0413481
0.0281538 0.0446424
0.0197081 0.0480993
0.0141996 0.0517035
0.0107247 0.0554494
0.00860951 0.0593438
0.00737251 0.0634086
0.00667955 0.0676813
0.00630385 0.0722136
0.0060943 0.0770653
0.0059529 0.0822923
0.00581956 0.0879264
0.00566232 0.0939462
0.00547091 0.100237
0.00525228 0.106552
0.00502809 0.112497
0.00483611 0.11756
0.00474074 0.121204
0.00486447 0.12297
0.00546491 0.122568
0.00710911 0.119895
0.0110487 0.115012
0.0199809 0.108125
0.0394329 0.0996034
0.0796987 0.0899949
0.156475 0.079975
0.283838 0.070208
0.453283 0.0646221
0.62042 0.0963517
0.74465 0.17811
0.821048 0.284905
0.861322 0.39131
0.875622 0.484318
0.86865 0.559186
0.841504 0.614323
0.794834 0.648721
0.731743 0.661694
0.658741 0.654243
0.583946 0.630336
0.514124 0.596387
0.453101 0.559203
0.402095 0.524107
0.36087 0.49422
0.328697 0.470699
0.304845 0.453306
0.288732 0.440962
0.279961 0.432417
0.278318 0.426416
0.283771 0.421631
0.296392 0.416608
0.316121 0.409693
0.342287 0.398906
0.372815 0.381378
0.403174 0.352825
0.425439 0.308298
0.42823 0.24599
0.399025 0.176895
0.331758 0.136448
0.240772 0.143664
0.156275 0.157982
0.0944597 0.172372
0.0558484 0.185055
0.0343518 0.194883
0.0239341 0.201065
0.0208653 0.203168
0.0428029 0.213468
0.0427325 0.212973
0.0425246 0.211509
0.042188 0.209137
0.0417367 0.205954
0.0411889 0.202085
0.0405654 0.197675
0.0398887 0.192879
0.039182 0.187849
0.0384685 0.182731
0.0377711 0.177655
0.0371128 0.172731
0.0365173 0.168046
0.0360105 0.163668
0.0356224 0.159644
0.0353895 0.156005
0.0353592 0.152771
0.035595 0.149954
0.0361847 0.147559
0.0372522 0.145597
0.0389743 0.144079
0.0416022 0.143028
0.0454851 0.142479
0.0510842 0.142487
0.058952 0.143135
0.0696332 0.144542
0.0834311 0.146877
0.100018 0.150369
0.117983 0.155314
0.1346 0.162066
0.146202 0.17099
0.14931 0.182366
0.142127 0.196216
0.125545 0.212076
0.102944 0.228861
0.0787834 0.244991
0.0568524 0.258733
0.0392383 0.26849
0.0263507 0.273005
0.0175624 0.271553
0.0118848 0.264044
0.00839454 0.250836
0.00641125 0.232535
0.0055428 0.210076
0.0057043 0.184999
0.00718702 0.159285
0.0108301 0.134705
0.0183411 0.112352
0.0327876 0.0927003
0.0591673 0.0758874
0.104623 0.0618949
0.177195 0.0505687
0.281521 0.0415863
0.411999 0.0352853
0.549559 0.0437909
0.671754 0.0784031
0.767159 0.134942
0.8361 0.202392
0.884022 0.271318
0.916742 0.336347
0.938841 0.395313
0.953561 0.447849
0.963112 0.494412
0.968986 0.535744
0.972189 0.572622
0.973388 0.605752
0.972971 0.63573
0.970999 0.663038
0.967013 0.688035
0.959622 0.710945
0.945795 0.731755
0.919944 0.749911
0.873484 0.763459
0.796879 0.767504
0.686669 0.753513
0.553983 0.713639
0.421617 0.649639
0.308602 0.575276
0.221646 0.504771
0.159018 0.441083
0.115571 0.384365
0.0859339 0.334203
0.0658257 0.289968
0.0522279 0.251015
0.0431521 0.21674
0.0373574 0.186555
0.0341285 0.159848
0.0331231 0.135972
0.0342664 0.114569
0.0376656 0.095411
0.0434966 0.0782342
0.0518075 0.0636824
0.0622686 0.0529201
0.073974 0.046618
0.0854771 0.0441695
0.0951905 0.0441839
0.102124 0.0454304
0.106742 0.0471052
0.111615 0.0487198
0.121611 0.0500252
0.143467 0.0509749
0.184236 0.0516716
0.247804 0.0523353
0.330067 0.0532988
0.417121 0.0562652
0.490748 0.0670528
0.537542 0.085699
0.551714 0.106499
0.532341 0.126295
0.482181 0.154601
0.411405 0.195502
0.336716 0.249918
0.274922 0.31337
0.235756 0.376776
0.22065 0.43559
0.226916 0.486684
0.250895 0.528207
0.288775 0.559974
0.336538 0.583265
0.390398 0.599619
0.447489 0.610353
0.50613 0.617423
0.565339 0.622821
0.623996 0.627508
0.680358 0.630736
0.732196 0.62998
0.777213 0.621133
0.813308 0.598646
0.838433 0.555822
0.849977 0.485982
0.8435 0.387385
0.810793 0.274075
0.739517 0.159587
0.616581 0.0693892
0.447698 0.0320104
0.278304 0.0321871
0.154076 0.0353549
0.080819 0.0384827
0.0431614 0.0414151
0.0259329 0.0439638
0.0198562 0.0459494
0.0203308 0.0472366
0.0254756 0.0477482
0.0348359 0.0474557
0.0486533 0.0463765
0.0674286 0.0445954
0.0916064 0.042283
0.121317 0.0396639
0.156179 0.0369516
0.195213 0.0343001
0.236896 0.0318038
0.279339 0.0295213
0.320559 0.027494
0.358756 0.0257691
0.392484 0.0246206
0.420702 0.0241946
0.44276 0.0243087
0.458312 0.0246461
0.467204 0.0248993
0.469374 0.0248563
0.464798 0.0244526
0.453479 0.0237832
0.435477 0.0230719
0.41099 0.0226229
0.38046 0.0227021
0.344695 0.0233855
0.304926 0.024417
0.262801 0.0256598
0.220279 0.0271294
0.179397 0.0288412
0.141953 0.0308098
0.109262 0.0330465
0.0820112 0.0355584
0.0602708 0.0383467
0.0436256 0.0414063
0.0313631 0.0447258
0.0226539 0.0482898
0.0166867 0.0520801
0.0127487 0.0560802
0.0102589 0.0602788
0.00876814 0.064673
0.00794297 0.0692725
0.00754209 0.0741018
0.00739352 0.0791996
0.00737559 0.0846156
0.00740298 0.0904016
0.00741766 0.096595
0.00738362 0.103194
0.00728375 0.110121
0.00711764 0.117183
0.00689926 0.124045
0.00665474 0.130236
0.00642231 0.135209
0.0062587 0.138441
0.00626108 0.139532
0.00662218 0.13826
0.00775538 0.134587
0.0105639 0.128637
0.0169895 0.120679
0.0310417 0.111137
0.0604058 0.100589
0.117841 0.089707
0.218656 0.0791379
0.367233 0.0694518
0.537046 0.0767401
0.681991 0.131461
0.780805 0.224097
0.839095 0.328084
0.868333 0.425077
0.876206 0.507184
0.866092 0.57208
0.839125 0.619385
0.796568 0.649114
0.741549 0.661635
0.679329 0.658489
0.616 0.642954
0.556719 0.619606
0.504754 0.593141
0.461575 0.567305
0.42748 0.544445
0.402198 0.525565
0.385274 0.510669
0.376255 0.499116
0.374752 0.489857
0.380415 0.481555
0.392796 0.47256
0.411064 0.460781
0.433515 0.443447
0.45689 0.416891
0.475607 0.376748
0.481269 0.319511
0.463103 0.247366
0.411032 0.177813
0.324515 0.149693
0.225303 0.162142
0.142048 0.178155
0.0851786 0.19374
0.0512803 0.207323
0.032987 0.217796
0.024293 0.224374
0.0217565 0.226613
0.0625669 0.253759
0.0624277 0.253196
0.0620163 0.251528
0.0613509 0.248825
0.0604599 0.245194
0.0593798 0.240775
0.0581523 0.235732
0.0568218 0.230235
0.0554331 0.224461
0.0540301 0.218572
0.0526551 0.212719
0.0513479 0.207028
0.050147 0.201604
0.0490902 0.196528
0.0482159 0.191858
0.047565 0.187638
0.0471837 0.183896
0.0471263 0.180653
0.0474594 0.177924
0.0482675 0.175729
0.0496597 0.17409
0.051777 0.173046
0.0547977 0.17265
0.0589329 0.172984
0.0643997 0.174163
0.0713493 0.17635
0.0797287 0.179757
0.0890784 0.184656
0.0983302 0.191354
0.105764 0.200156
0.109315 0.211275
0.107277 0.224706
0.099125 0.240055
0.085932 0.256394
0.0700149 0.27228
0.053989 0.285969
0.0398496 0.295734
0.0285707 0.300159
0.0202407 0.298389
0.0144426 0.290254
0.0106051 0.276102
0.00821974 0.256552
0.00694558 0.232506
0.00667321 0.20543
0.00761709 0.177341
0.0105003 0.150207
0.016895 0.125368
0.0297719 0.103453
0.0542093 0.084654
0.0978487 0.0689474
0.169831 0.0561668
0.276085 0.0459859
0.410973 0.0387266
0.552938 0.0477494
0.676819 0.0854582
0.771061 0.146168
0.837445 0.217164
0.882687 0.288357
0.913188 0.354433
0.933596 0.413474
0.946965 0.465321
0.95524 0.510569
0.959683 0.550051
0.961158 0.584622
0.960316 0.615068
0.957683 0.642083
0.953682 0.666266
0.94856 0.688122
0.942213 0.708045
0.933833 0.726294
0.921338 0.742909
0.900567 0.757524
0.864619 0.768887
0.804549 0.773879
0.71371 0.766482
0.595714 0.739133
0.467704 0.688726
0.350435 0.622135
0.255729 0.552634
0.185224 0.487087
0.135259 0.427167
0.100713 0.373403
0.0770719 0.325588
0.0609901 0.283217
0.0502115 0.245727
0.0433201 0.212582
0.0395227 0.183254
0.0385025 0.157157
0.0403324 0.133648
0.0454067 0.112389
0.0543441 0.0930936
0.0677493 0.0756026
0.0857239 0.0608525
0.107225 0.0503455
0.129682 0.0447879
0.149426 0.0432325
0.16302 0.0440302
0.168872 0.0459367
0.168291 0.0482214
0.165501 0.0504786
0.166707 0.0525388
0.178493 0.0544231
0.205644 0.0562955
0.248565 0.0584401
0.30146 0.061269
0.353273 0.0653743
0.391679 0.072088
0.407207 0.0826344
0.395319 0.0983785
0.357302 0.124553
0.301725 0.167323
0.243117 0.223112
0.194934 0.284714
0.163962 0.346058
0.150851 0.402169
0.153568 0.449211
0.169886 0.485078
0.198127 0.509706
0.237131 0.524387
0.286125 0.531354
0.344464 0.534401
0.411122 0.53792
0.483879 0.54449
0.558914 0.554617
0.631442 0.566242
0.696999 0.57516
0.752346 0.575875
0.795481 0.562226
0.824996 0.527588
0.839069 0.464741
0.833886 0.370943
0.801613 0.259714
0.730134 0.149795
0.6075 0.0641983
0.440735 0.0294137
0.274602 0.0295541
0.152575 0.0324485
0.0799371 0.0355659
0.0418035 0.0387745
0.0233576 0.0419006
0.0153471 0.0447381
0.0129779 0.0470831
0.0140503 0.0487727
0.0177223 0.0497025
0.0238348 0.0498205
0.0325512 0.0491234
0.0441465 0.0476747
0.058856 0.045627
0.0767547 0.0431998
0.0976624 0.040615
0.121092 0.0380436
0.146251 0.0355966
0.172096 0.0333454
0.197434 0.031341
0.221051 0.0296197
0.241821 0.0282018
0.258787 0.027089
0.271206 0.0262678
0.278565 0.0257159
0.28057 0.0254093
0.277137 0.0253276
0.268393 0.0254567
0.254684 0.0257895
0.236587 0.0263248
0.214917 0.0270668
0.190708 0.0280243
0.165146 0.029209
0.13948 0.0306358
0.114889 0.0323208
0.0923608 0.0342806
0.0725885 0.0365307
0.0559366 0.0390841
0.0424571 0.0419494
0.0319541 0.0451301
0.0240695 0.048624
0.0183682 0.0524229
0.0144071 0.0565143
0.0117799 0.0608846
0.0101409 0.0655209
0.00921155 0.0704153
0.00877537 0.0755692
0.00866801 0.0809958
0.00876526 0.0867215
0.00897245 0.0927847
0.00921632 0.0992305
0.00944018 0.106097
0.00960188 0.113396
0.00967388 0.121077
0.00964402 0.128995
0.00951562 0.136868
0.00930613 0.144274
0.00904467 0.150678
0.00877032 0.155514
0.00853507 0.158286
0.00841804 0.158648
0.00856327 0.156443
0.00926629 0.151698
0.0111601 0.144597
0.0155956 0.135477
0.0253689 0.124815
0.0459421 0.113219
0.0869294 0.101361
0.162044 0.0898726
0.282505 0.0792453
0.44036 0.0723073
0.598707 0.0964558
0.721685 0.165255
0.801984 0.259555
0.848641 0.356773
